camera_id,timestamp,total_vehicles,vehicles_per_mpx,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,cluster,cluster_label
4703,2025-10-19 10:19:00,2,0.0,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:24:00,3,0.0129,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:29:00,6,0.0603,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:29:00,6,0.0603,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:39:00,5,0.0449,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:44:00,6,0.1274,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:44:00,6,0.1274,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:49:00,2,0.0116,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:54:00,1,0.0022,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:04:00,2,0.0064,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:04:00,2,0.0064,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:14:00,9,0.0454,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:14:00,9,0.0454,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:24:00,8,0.0384,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:29:00,6,0.009,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:30:00,8,0.0584,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:30:00,8,0.0584,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:30:00,8,0.0584,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:30:00,8,0.0584,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:30:00,8,0.0584,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:54:00,8,0.0245,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 11:59:00,8,0.0631,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:09:00,4,0.0263,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:09:00,4,0.0263,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:19:00,5,0.0247,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:24:00,7,0.0415,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:29:00,2,0.0059,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:34:00,2,0.0065,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:39:00,4,0.0334,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:44:00,6,0.0103,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:49:00,5,0.0144,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:54:00,6,0.0854,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 12:59:00,6,0.0183,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:04:00,1,0.0083,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:09:00,5,0.0566,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 13:14:00,2,0.0288,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,Very Light
